VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/01/2021 12:34:35 AM,01/01/2021 12:38:44 AM,2,1.06,1,N,75,263,1,5.5,0.5,0.5,0.93,0,0.3,10.23,2.5
1,01/01/2021 01:59:33 AM,01/01/2021 02:09:39 AM,2,3.1,1,N,141,234,1,11,3,0.5,1,0,0.3,15.8,2.5
1,01/01/2021 01:44:49 AM,01/01/2021 02:02:43 AM,1,7.4,1,N,100,25,2,23,3,0.5,0,0,0.3,26.8,2.5
2,01/01/2021 01:52:39 AM,01/01/2021 02:09:28 AM,1,4.99,1,N,50,7,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,01/01/2021 01:18:25 AM,01/01/2021 01:52:14 AM,1,7.67,1,N,236,129,2,27.5,0.5,0.5,0,0,0.3,31.3,2.5
2,01/01/2021 01:41:35 AM,01/01/2021 01:57:38 AM,1,4.68,1,N,161,202,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
2,01/01/2021 01:10:25 AM,01/01/2021 01:20:11 AM,2,1.82,1,N,90,230,1,9,0.5,0.5,3.2,0,0.3,16,2.5
2,01/01/2021 01:14:09 AM,01/01/2021 01:18:34 AM,1,1.08,1,N,68,68,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 12:22:01 AM,01/01/2021 12:26:25 AM,1,0.69,1,N,262,236,2,5,0.5,0.5,0,0,0.3,8.8,2.5
1,01/01/2021 12:59:27 AM,01/01/2021 01:14:37 AM,1,4.6,1,N,249,181,2,16,3,0.5,0,0,0.3,19.8,2.5
2,01/01/2021 01:29:23 AM,01/01/2021 01:52:39 AM,6,4.24,1,N,163,68,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,01/01/2021 12:25:23 AM,01/01/2021 12:31:57 AM,1,1.37,1,N,142,238,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2021 12:20:22 AM,01/01/2021 12:25:06 AM,1,0.96,1,N,236,141,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2021 12:38:51 AM,01/01/2021 12:47:16 AM,1,2.27,1,N,238,48,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,01/01/2021 01:03:37 AM,01/01/2021 01:12:22 AM,1,2.49,1,N,230,264,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
1,01/01/2021 01:53:28 AM,01/01/2021 01:57:05 AM,1,0.9,1,N,48,68,1,5,3,0.5,1.5,0,0.3,10.3,2.5
2,01/01/2021 02:42:50 AM,01/01/2021 02:48:34 AM,1,1.08,1,N,144,4,1,6.5,0.5,0.5,2,0,0.3,12.3,2.5
2,01/01/2021 01:28:46 AM,01/01/2021 01:32:04 AM,1,0.65,1,N,143,50,1,4.5,0.5,0.5,0.42,0,0.3,8.72,2.5
1,01/01/2021 01:24:08 AM,01/01/2021 01:34:02 AM,4,2.8,1,N,142,263,1,10.5,3,0.5,4.25,0,0.3,18.55,2.5
2,01/01/2021 12:34:54 AM,01/01/2021 01:03:48 AM,1,4.44,1,N,100,261,1,20.5,0.5,0.5,0,0,0.3,24.3,2.5
2,01/01/2021 12:55:50 AM,01/01/2021 01:07:14 AM,3,3.86,1,N,48,236,1,13,0.5,0.5,4.2,0,0.3,21,2.5
2,01/01/2021 12:33:40 AM,01/01/2021 12:41:39 AM,1,1.84,1,N,158,107,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2021 12:10:12 AM,01/01/2021 12:52:52 AM,1,7.89,1,N,143,239,2,23,0.5,0.5,0,0,0.3,26.8,2.5
2,01/01/2021 12:43:20 AM,01/01/2021 12:57:03 AM,6,2.79,1,N,141,48,1,12,0.5,0.5,3.95,0,0.3,19.75,2.5
2,01/01/2021 01:42:26 AM,01/01/2021 01:52:25 AM,1,2.87,1,N,236,74,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
1,01/01/2021 01:53:29 AM,01/01/2021 01:55:31 AM,1,0.5,1,N,140,141,2,4,3,0.5,0,0,0.3,7.8,2.5
1,01/01/2021 02:55:30 AM,01/01/2021 03:07:43 AM,1,2.9,1,N,137,262,1,11,2.5,0.5,2.5,0,0.3,16.8,2.5
2,01/01/2021 01:18:32 AM,01/01/2021 01:37:22 AM,1,7.24,1,N,75,82,2,23,0.5,0.5,0,6.12,0.3,30.42,0
1,01/01/2021 02:29:55 AM,01/01/2021 02:36:48 AM,1,1.7,1,N,137,148,1,7.5,3,0.5,0,0,0.3,11.3,2.5
2,01/01/2021 01:35:01 AM,01/01/2021 01:51:10 AM,6,4.56,1,N,87,50,1,16.5,0.5,0.5,5.08,0,0.3,25.38,2.5
2,01/01/2021 12:03:59 AM,01/01/2021 12:11:50 AM,1,1.44,1,N,43,262,1,7.5,0.5,0.5,4,0,0.3,15.3,2.5
1,01/01/2021 12:11:28 AM,01/01/2021 12:38:24 AM,1,6.8,1,N,113,228,2,24.5,3,0.5,0,0,0.3,28.3,2.5
1,01/01/2021 12:46:27 AM,01/01/2021 12:54:00 AM,4,1.7,1,N,263,163,2,8,3,0.5,0,0,0.3,11.8,2.5
2,01/01/2021 12:26:44 AM,01/01/2021 12:50:03 AM,6,8.16,1,N,164,181,2,26.5,0.5,0.5,0,0,0.3,30.3,2.5
1,01/01/2021 01:44:53 AM,01/01/2021 01:55:05 AM,1,3.5,1,N,68,239,1,12,3,0.5,3.16,0,0.3,18.96,2.5
1,01/01/2021 01:21:40 AM,01/01/2021 01:26:00 AM,1,1.1,1,N,141,229,1,5.5,3,0.5,1.1,0,0.3,10.4,2.5
2,01/01/2021 12:16:17 AM,01/01/2021 12:29:34 AM,1,5.37,1,N,238,244,2,17.5,0.5,0.5,0,0,0.3,21.3,2.5
2,01/01/2021 01:03:58 AM,01/01/2021 01:14:45 AM,1,3.7,1,N,236,234,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,01/01/2021 01:28:52 AM,01/01/2021 01:43:23 AM,1,4.31,1,N,50,41,1,15,0.5,0.5,4.7,0,0.3,23.5,2.5
2,01/01/2021 02:34:14 AM,01/01/2021 02:40:53 AM,2,2.31,1,N,236,233,1,8.5,0.5,0.5,1.5,0,0.3,13.8,2.5
2,01/01/2021 12:39:51 AM,01/01/2021 12:43:13 AM,1,0.28,1,N,236,236,2,4,0.5,0.5,0,0,0.3,7.8,2.5
1,01/01/2021 12:49:10 AM,01/01/2021 12:50:04 AM,1,0.2,1,N,68,246,1,3,3,0.5,1,0,0.3,7.8,2.5
2,01/01/2021 12:30:59 AM,01/01/2021 12:33:05 AM,1,0.99,1,N,237,162,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
1,01/01/2021 12:12:29 AM,01/01/2021 12:30:34 AM,1,5.7,1,N,90,40,2,18,3,0.5,0,0,0.3,21.8,2.5
2,01/01/2021 01:53:15 AM,01/01/2021 01:58:38 AM,2,1.73,1,N,48,68,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2021 01:03:02 AM,01/01/2021 01:09:14 AM,4,1.9,1,N,144,186,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2021 12:32:51 AM,01/01/2021 12:48:08 AM,1,3.57,1,N,48,263,2,14,0.5,0.5,0,0,0.3,17.8,2.5
1,01/01/2021 01:25:52 AM,01/01/2021 01:41:00 AM,2,3.3,1,N,163,41,1,14,3,0.5,2,0,0.3,19.8,2.5
2,01/01/2021 12:32:24 AM,01/01/2021 12:41:35 AM,1,2.47,1,N,48,239,1,9.5,0.5,0.5,2,0,0.3,15.3,2.5
2,01/01/2021 12:53:45 AM,01/01/2021 01:01:56 AM,2,1.5,1,N,140,236,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2021 01:07:37 AM,01/01/2021 01:22:35 AM,1,11.5,1,N,75,240,2,31,0.5,0.5,0,0,0.3,32.3,0
2,01/01/2021 01:34:07 AM,01/01/2021 01:49:50 AM,1,3.56,1,N,230,41,2,14,0.5,0.5,0,0,0.3,17.8,2.5
1,01/01/2021 12:54:50 AM,01/01/2021 01:14:24 AM,2,5.7,1,N,148,239,2,19,3,0.5,0,0,0.3,22.8,2.5
2,01/01/2021 12:47:28 AM,01/01/2021 01:08:13 AM,1,10.86,1,N,162,213,2,30.5,0.5,0.5,0,0,0.3,34.3,2.5
1,01/01/2021 12:23:38 AM,01/01/2021 12:45:11 AM,1,5.7,1,N,107,190,1,20.5,3,0.5,6.05,0,0.3,30.35,2.5
1,01/01/2021 12:18:18 AM,01/01/2021 12:32:30 AM,1,4.5,1,N,234,74,1,14.5,3,0.5,2.7,0,0.3,21,2.5
1,01/01/2021 01:27:41 AM,01/01/2021 01:47:17 AM,2,4.8,1,N,263,147,3,18,3,0.5,0,0,0.3,21.8,2.5
2,01/01/2021 02:04:13 AM,01/01/2021 02:16:50 AM,2,2.81,1,N,107,48,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,01/01/2021 12:47:56 AM,01/01/2021 12:52:53 AM,1,1.17,1,N,238,166,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
1,01/01/2021 12:29:44 AM,01/01/2021 12:37:10 AM,1,1.3,1,Y,158,211,2,7,3,0.5,0,0,0.3,10.8,2.5
2,01/01/2021 02:22:31 AM,01/01/2021 02:23:01 AM,1,0.07,1,N,43,43,4,-2.5,-0.5,-0.5,0,0,-0.3,-6.3,-2.5
2,01/01/2021 12:46:36 AM,01/01/2021 12:53:45 AM,2,1.21,1,N,255,80,1,7,0.5,0.5,2.49,0,0.3,10.79,0
1,01/01/2021 01:50:20 AM,01/01/2021 01:57:22 AM,1,1.9,1,N,90,79,2,7.5,3,0.5,0,0,0.3,11.3,2.5
2,01/01/2021 02:47:04 AM,01/01/2021 02:48:39 AM,1,0.36,1,N,238,151,2,3.5,0.5,0.5,0,0,0.3,4.8,0
2,01/01/2021 01:06:28 AM,01/01/2021 01:36:48 AM,1,7.12,1,N,142,13,1,25.5,0.5,0.5,4.4,0,0.3,33.7,2.5
2,01/01/2021 12:12:34 AM,01/01/2021 12:20:30 AM,3,1.43,1,N,164,107,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2021 12:42:51 AM,01/01/2021 12:47:09 AM,1,1.22,1,N,142,50,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2021 01:15:41 AM,01/01/2021 01:19:15 AM,1,0.99,1,N,249,158,1,5,0.5,0.5,2.2,0,0.3,11,2.5
2,01/01/2021 12:13:18 AM,01/01/2021 12:25:51 AM,1,2.71,1,N,24,48,2,12,0.5,0.5,0,0,0.3,15.8,2.5
1,01/01/2021 12:31:02 AM,01/01/2021 01:01:45 AM,2,6.7,1,N,100,260,1,24.5,3,0.5,5.65,0,0.3,33.95,2.5
2,01/01/2021 01:28:30 AM,01/01/2021 01:32:38 AM,1,1.38,1,N,74,168,2,6,0.5,0.5,0,0,0.3,7.3,0
1,01/01/2021 12:45:30 AM,01/01/2021 12:57:27 AM,1,2.4,1,N,237,229,1,10,2.5,0.5,2.66,0,0.3,15.96,2.5
1,01/01/2021 12:46:05 AM,01/01/2021 12:59:55 AM,1,3.7,1,N,249,229,1,13.5,3,0.5,10,0,0.3,27.3,2.5
2,01/01/2021 01:53:47 AM,01/01/2021 02:05:05 AM,1,4.3,1,N,148,236,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
1,01/01/2021 12:22:52 AM,01/01/2021 12:43:49 AM,1,17.2,2,N,132,107,1,52,2.5,0.5,12.25,6.12,0.3,73.67,2.5
2,01/01/2021 12:49:06 AM,01/01/2021 01:01:37 AM,2,3.47,1,N,68,239,2,12,0.5,0.5,0,0,0.3,15.8,2.5
1,01/01/2021 12:50:23 AM,01/01/2021 01:07:16 AM,1,7.5,1,N,239,127,1,23,3,0.5,5,0,0.3,31.8,2.5
1,01/01/2021 01:41:32 AM,01/01/2021 01:52:37 AM,1,2.8,1,N,142,90,1,11,3,0.5,2.95,0,0.3,17.75,2.5
2,01/01/2021 02:06:37 AM,01/01/2021 02:12:17 AM,1,1.71,1,N,79,137,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
1,01/01/2021 12:13:14 AM,01/01/2021 12:18:19 AM,1,0.7,1,N,230,233,2,5,3,0.5,0,0,0.3,8.8,2.5
2,01/01/2021 12:31:07 AM,01/01/2021 12:34:31 AM,1,1.19,1,N,137,229,2,5,0.5,0.5,0,0,0.3,8.8,2.5
1,01/01/2021 12:15:48 AM,01/01/2021 12:31:01 AM,0,10.6,1,N,138,132,1,29,0.5,0.5,6.05,0,0.3,36.35,0
2,01/01/2021 12:27:12 AM,01/01/2021 12:53:48 AM,1,3.45,1,N,230,79,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5
2,01/01/2021 12:49:35 AM,01/01/2021 12:58:23 AM,1,1.66,1,N,90,48,1,8.5,0.5,0.5,3.08,0,0.3,15.38,2.5
2,01/01/2021 12:51:41 AM,01/01/2021 01:07:06 AM,1,4.24,1,N,263,68,1,15,0.5,0.5,2,0,0.3,20.8,2.5
2,01/01/2021 12:46:50 AM,01/01/2021 12:51:49 AM,1,1.11,1,N,48,143,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
2,01/01/2021 12:17:52 AM,01/01/2021 12:22:14 AM,3,1.29,1,N,236,238,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2021 12:22:32 AM,01/01/2021 12:35:58 AM,3,3.59,1,N,163,249,1,12.5,0.5,0.5,4.08,0,0.3,20.38,2.5
2,01/01/2021 12:41:19 AM,01/01/2021 12:55:12 AM,1,2.84,1,N,230,224,2,12,0.5,0.5,0,0,0.3,15.8,2.5
1,01/01/2021 01:47:20 AM,01/01/2021 01:54:33 AM,1,1.7,1,N,48,234,1,7.5,3,0.5,2.8,0,0.3,14.1,2.5
1,01/01/2021 01:06:18 AM,01/01/2021 01:15:39 AM,1,3.7,1,N,260,255,2,13,0.5,0.5,0,0,0.3,14.3,0
2,01/01/2021 01:35:03 AM,01/01/2021 01:46:02 AM,1,3.62,1,N,107,236,1,12,0.5,0.5,1,0,0.3,16.8,2.5
2,01/01/2021 01:19:25 AM,01/01/2021 01:22:40 AM,1,1,1,N,239,48,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
1,01/01/2021 01:53:45 AM,01/01/2021 02:03:12 AM,2,3.5,1,N,236,168,2,12,3,0.5,0,0,0.3,15.8,2.5
1,01/01/2021 12:52:27 AM,01/01/2021 01:01:14 AM,1,3.1,1,N,232,112,1,11,3,0.5,2.95,0,0.3,17.75,2.5
1,01/01/2021 01:50:18 AM,01/01/2021 01:55:11 AM,0,1.9,1,N,224,232,1,7.5,3,0.5,2,0,0.3,13.3,2.5
2,01/01/2021 12:02:18 AM,01/01/2021 12:14:52 AM,1,2.27,1,N,186,79,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,01/01/2021 12:39:11 AM,01/01/2021 12:46:12 AM,1,1.62,1,N,142,141,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2021 12:45:32 AM,01/01/2021 12:51:44 AM,5,1.45,1,N,262,229,2,7,0.5,0.5,0,0,0.3,10.8,2.5
1,01/01/2021 12:00:36 AM,01/01/2021 12:19:57 AM,1,9.4,1,N,138,90,2,27.5,3,0.5,0,6.12,0.3,37.42,2.5
2,01/01/2021 12:03:35 AM,01/01/2021 12:20:35 AM,1,7.24,1,N,137,49,2,22.5,0.5,0.5,0,0,0.3,26.3,2.5
2,01/01/2021 01:22:37 AM,01/01/2021 01:38:42 AM,1,4.57,1,N,114,143,1,16.5,0.5,0.5,4.06,0,0.3,24.36,2.5
1,01/01/2021 01:55:52 AM,01/01/2021 01:59:21 AM,1,1.4,1,Y,229,107,1,6,3,0.5,1.95,0,0.3,11.75,2.5
2,01/01/2021 12:12:58 AM,01/01/2021 12:18:28 AM,1,1.11,1,N,238,239,1,6,0.5,0.5,1.47,0,0.3,11.27,2.5
1,01/01/2021 12:09:48 AM,01/01/2021 12:28:59 AM,1,7.6,1,N,170,40,2,23.5,3,0.5,0,0,0.3,27.3,2.5
2,01/01/2021 12:20:56 AM,01/01/2021 12:51:27 AM,1,4.33,1,N,161,24,1,22,0.5,0.5,5.16,0,0.3,30.96,2.5
2,01/01/2021 01:52:35 AM,01/01/2021 01:56:46 AM,1,1.1,1,N,249,144,1,5.5,0.5,0.5,2.33,0,0.3,11.63,2.5
2,12/31/2020 09:35:59 PM,12/31/2020 09:38:20 PM,1,0.66,1,N,75,74,2,4,0.5,0.5,0,0,0.3,5.3,0
2,01/01/2021 01:57:11 AM,01/01/2021 02:16:16 AM,1,4,1,N,65,225,1,16.5,0.5,0.5,3.56,0,0.3,21.36,0
2,01/01/2021 12:24:55 AM,01/01/2021 12:37:03 AM,1,2.2,1,N,129,56,2,9.5,0.5,0.5,0,0,0.3,10.8,0
1,01/01/2021 02:14:16 AM,01/01/2021 02:31:27 AM,1,4.4,1,N,229,260,1,16.5,3,0.5,6.05,0,0.3,26.35,2.5
1,01/01/2021 01:34:14 AM,01/01/2021 01:36:34 AM,4,0.7,1,N,162,170,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,01/01/2021 12:32:00 AM,01/01/2021 12:35:28 AM,1,0.9,1,N,148,114,2,5,3,0.5,0,0,0.3,8.8,2.5
2,01/01/2021 01:14:48 AM,01/01/2021 01:14:59 AM,2,0.04,1,N,74,74,2,2.5,0.5,0.5,0,0,0.3,3.8,0
1,01/01/2021 12:31:42 AM,01/01/2021 12:31:42 AM,1,0,1,N,230,264,2,2.5,3,0.5,0,0,0.3,6.3,2.5
1,01/01/2021 01:52:49 AM,01/01/2021 02:03:25 AM,1,2.4,1,N,50,90,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,01/01/2021 12:51:38 AM,01/01/2021 12:54:31 AM,1,0.9,1,N,263,140,1,5,3,0.5,2.2,0,0.3,11,2.5
2,01/01/2021 01:21:01 AM,01/01/2021 01:24:33 AM,6,1.43,1,N,263,229,1,6,0.5,0.5,1.46,0,0.3,8.76,0
1,01/01/2021 12:40:26 AM,01/01/2021 12:47:44 AM,1,1.3,1,N,75,74,1,7,0.5,0.5,2.05,0,0.3,10.35,0
2,01/01/2021 12:40:06 AM,01/01/2021 01:01:46 AM,1,7.25,1,N,97,263,1,22,0.5,0.5,7.74,0,0.3,33.54,2.5
2,01/01/2021 01:33:24 AM,01/01/2021 01:54:41 AM,1,7.11,1,N,79,168,2,22,0.5,0.5,0,0,0.3,25.8,2.5
2,01/01/2021 12:33:43 AM,01/01/2021 12:39:12 AM,1,1.76,1,N,151,143,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2021 01:49:23 AM,01/01/2021 01:50:31 AM,2,0.35,1,N,236,236,1,3,0.5,0.5,1,0,0.3,7.8,2.5
2,01/01/2021 01:12:16 AM,01/01/2021 01:22:06 AM,1,1.87,1,N,141,163,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01/01/2021 01:30:40 AM,01/01/2021 01:48:30 AM,1,10.5,1,N,261,196,2,30,0.5,0.5,0,0,0.3,33.8,2.5
2,01/01/2021 01:49:22 AM,01/01/2021 02:06:02 AM,1,9.29,1,N,229,127,2,26.5,0.5,0.5,0,0,0.3,30.3,2.5
2,01/01/2021 12:05:50 AM,01/01/2021 12:14:37 AM,1,2.62,1,N,249,261,1,9.5,0.5,0.5,2,0,0.3,15.3,2.5
2,01/01/2021 01:50:54 AM,01/01/2021 01:59:16 AM,1,1.63,1,N,113,158,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
1,01/01/2021 01:05:52 AM,01/01/2021 01:13:17 AM,1,1.6,1,N,142,43,1,8,3,0.5,2.35,0,0.3,14.15,2.5
2,01/01/2021 12:49:03 AM,01/01/2021 12:57:02 AM,2,1.68,1,N,237,142,1,8,0.5,0.5,1,0,0.3,12.8,2.5
1,01/01/2021 12:42:22 AM,01/01/2021 12:45:33 AM,0,0.7,1,N,127,243,1,4.5,0.5,0.5,1.15,0,0.3,6.95,0
2,01/01/2021 01:44:08 AM,01/01/2021 01:48:57 AM,1,0.85,1,N,106,228,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 12:59:57 AM,01/01/2021 01:05:06 AM,1,1.31,1,N,75,141,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2021 01:28:43 AM,01/01/2021 01:51:49 AM,3,6.28,1,N,113,151,1,21.5,0.5,0.5,1,0,0.3,26.3,2.5
1,01/01/2021 12:14:39 AM,01/01/2021 12:30:28 AM,2,1.6,1,N,114,234,1,11.5,3,0.5,4.55,0,0.3,19.85,2.5
2,01/01/2021 12:10:42 AM,01/01/2021 12:16:39 AM,1,1.52,1,N,48,186,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2021 12:58:26 AM,01/01/2021 01:44:16 AM,2,12.95,1,N,79,79,4,-41.5,-0.5,-0.5,0,0,-0.3,-45.3,-2.5
2,01/01/2021 12:45:29 AM,01/01/2021 12:46:58 AM,3,0.4,1,N,141,140,1,3.5,0.5,0.5,0.5,0,0.3,7.8,2.5
2,01/01/2021 12:30:42 AM,01/01/2021 12:34:28 AM,2,0.68,1,N,236,236,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,01/01/2021 12:58:46 AM,01/01/2021 01:26:29 AM,2,7.83,1,N,90,36,1,26.5,0.5,0.5,6.06,0,0.3,36.36,2.5
2,01/01/2021 12:50:23 AM,01/01/2021 12:59:08 AM,1,2.11,1,N,43,142,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
1,01/01/2021 12:30:10 AM,01/01/2021 12:36:12 AM,1,2.1,1,N,142,43,2,8,3,0.5,0,0,0.3,11.8,2.5
2,01/01/2021 01:57:49 AM,01/01/2021 02:03:33 AM,2,1.09,1,N,224,234,1,6,0.5,0.5,1.47,0,0.3,11.27,2.5
2,01/01/2021 01:51:44 AM,01/01/2021 01:51:52 AM,1,0,5,N,209,209,1,50,0,0,0,0,0.3,52.8,2.5
2,01/01/2021 01:13:19 AM,01/01/2021 01:41:43 AM,1,12.25,1,N,166,17,1,36.5,0.5,0.5,8.06,0,0.3,48.36,2.5
2,01/01/2021 12:58:03 AM,01/01/2021 01:08:24 AM,1,2.65,1,N,137,43,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01/01/2021 12:18:14 AM,01/01/2021 12:27:29 AM,2,1.98,1,N,142,229,1,9,0.5,0.5,5,0,0.3,17.8,2.5
2,01/01/2021 02:06:24 AM,01/01/2021 02:09:45 AM,1,0.77,1,N,142,239,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2021 12:54:47 AM,01/01/2021 01:11:11 AM,1,7.08,1,N,137,159,1,22,0.5,0.5,2,0,0.3,27.8,2.5
1,01/01/2021 01:29:28 AM,01/01/2021 01:39:41 AM,2,2.3,1,N,125,170,1,10,3,0.5,3.45,0,0.3,17.25,2.5
2,01/01/2021 12:50:58 AM,01/01/2021 01:00:08 AM,2,2.39,1,N,79,229,1,9.5,0.5,0.5,2,0,0.3,15.3,2.5
1,01/01/2021 01:52:53 AM,01/01/2021 01:56:31 AM,1,0.6,1,N,262,263,1,4.5,3,0.5,2.45,0,0.3,10.75,2.5
2,01/01/2021 01:19:42 AM,01/01/2021 01:28:17 AM,1,2.9,1,N,125,50,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01/01/2021 01:58:02 AM,01/01/2021 02:11:02 AM,1,6.81,1,N,231,133,1,21,0.5,0.5,7.44,0,0.3,32.24,2.5
1,01/01/2021 01:46:08 AM,01/01/2021 01:53:48 AM,1,1.7,1,N,129,83,2,7.5,0.5,0.5,0,0,0.3,8.8,0
2,01/01/2021 01:52:51 AM,01/01/2021 01:57:29 AM,1,0.9,1,N,263,262,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2021 01:52:45 AM,01/01/2021 02:06:18 AM,1,4.11,1,N,79,112,1,14,0.5,0.5,0,6.12,0.3,23.92,2.5
1,01/01/2021 01:15:45 AM,01/01/2021 01:25:12 AM,1,1.9,1,N,239,161,1,9.5,3,0.5,3.95,0,0.3,17.25,2.5
